"year","month","cma_code","cma","cases","fts","ftsp","ftc","fs1","fs2","fs3","age24","age2554","age55","male","female","moa035","moa3659","moa60"
2022,9,"521","521 - Kingston",6693,5405,659,629,5405,771,517,561,4163,1969,3438,3255,774,752,5167
2022,9,"529","529 - Peterborough",4962,3958,462,542,3958,581,423,371,3081,1510,2602,2360,580,610,3772
2022,9,"532","532 - Oshawa",10103,8145,1067,891,8145,1101,857,876,6294,2933,5244,4859,1514,1314,7275
2022,9,"535","535 - Toronto",117216,95506,9762,11948,95506,12359,9351,8644,64069,44503,62889,54327,19213,17016,80987
2022,9,"537","537 - Hamilton",22404,17740,2098,2566,17740,2617,2047,1501,12900,8003,11977,10427,3107,2937,16360
2022,9,"539","539 - St. Catharines--Niagara",15358,12341,1302,1715,12341,1780,1237,1186,9032,5140,7963,7395,1946,1742,11670
2022,9,"541","541 - Kitchener--Cambridge--Waterloo",12318,9838,1089,1391,9838,1411,1069,1153,7293,3872,6433,5885,1993,1743,8582
2022,9,"543","543 - Brantford",5587,4295,651,641,4295,780,512,397,3443,1747,2936,2651,670,645,4272
2022,9,"550","550 - Guelph",3532,2938,309,285,2938,356,238,409,2178,945,1787,1745,605,480,2447
2022,9,"555","555 - London",17257,13732,1535,1990,13732,1966,1559,1388,10273,5596,8911,8346,2845,2304,12108
2022,9,"559","559 - Windsor",12497,9535,1095,1867,9535,1634,1328,898,7000,4599,6710,5787,1979,1817,8701
2022,9,"568","568 - Barrie",5262,4293,543,426,4293,576,393,571,3149,1542,2704,2558,858,713,3691
2022,9,"580","580 - Greater Sudbury",6250,5129,601,520,5129,688,433,473,3759,2018,3293,2957,790,721,4739
2022,9,"595","595 - Thunder Bay",5029,4207,460,362,4207,475,347,308,3188,1533,2659,2370,570,538,3921
2022,12,"505","505 - Ottawa--Gatineau",25120,20732,2063,2325,20732,2302,2086,2004,14395,8721,13433,11687,3711,3339,18070
2022,12,"521","521 - Kingston",6632,5385,639,608,5385,739,508,545,4123,1964,3419,3213,758,722,5152
2022,12,"529","529 - Peterborough",4939,3944,463,532,3944,568,427,380,3068,1491,2586,2353,562,595,3782
2022,12,"532","532 - Oshawa",10079,8129,1058,892,8129,1103,847,891,6251,2937,5236,4843,1477,1265,7337
2022,12,"535","535 - Toronto",117175,95579,9708,11888,95579,12323,9273,8643,63973,44559,62857,54318,18857,16703,81615
2022,12,"537","537 - Hamilton",22341,17708,2074,2559,17708,2595,2038,1502,12818,8021,11924,10417,3079,2781,16481
2022,12,"539","539 - St. Catharines--Niagara",15358,12345,1315,1698,12345,1779,1234,1178,9036,5144,7980,7378,1938,1702,11718
2022,12,"541","541 - Kitchener--Cambridge--Waterloo",12300,9839,1084,1377,9839,1399,1062,1155,7266,3879,6400,5900,1976,1664,8660
2022,12,"543","543 - Brantford",5577,4295,651,631,4295,767,515,399,3435,1743,2915,2662,687,608,4282
2022,12,"550","550 - Guelph",3550,2959,298,293,2959,352,239,413,2185,952,1808,1742,624,469,2457
2022,12,"555","555 - London",17290,13745,1535,2010,13745,1964,1581,1412,10289,5589,8901,8389,2842,2263,12185
2022,12,"559","559 - Windsor",12487,9531,1097,1859,9531,1623,1333,888,7008,4591,6710,5777,1908,1748,8831
2022,12,"568","568 - Barrie",5256,4288,548,420,4288,575,393,552,3168,1536,2705,2551,824,714,3718
2022,12,"580","580 - Greater Sudbury",6261,5133,604,524,5133,691,437,466,3771,2024,3307,2954,825,670,4766
2022,12,"595","595 - Thunder Bay",5037,4210,467,360,4210,480,347,311,3199,1527,2661,2376,589,504,3944
2023,3,"505","505 - Ottawa--Gatineau",25066,20717,2054,2295,20717,2265,2084,1997,14378,8691,13427,11639,3657,3252,18157
2023,3,"521","521 - Kingston",6645,5414,629,602,5414,719,512,556,4153,1936,3426,3219,765,712,5168
2023,3,"529","529 - Peterborough",4917,3930,450,537,3930,563,424,389,3054,1474,2578,2339,577,552,3788
2023,3,"532","532 - Oshawa",10079,8136,1063,880,8136,1089,854,908,6273,2898,5241,4838,1486,1243,7350
2023,3,"535","535 - Toronto",116865,95424,9662,11779,95424,12215,9226,8636,63854,44375,62679,54186,18705,16164,81996
2023,3,"537","537 - Hamilton",22264,17695,2071,2498,17695,2549,2020,1521,12802,7941,11871,10393,3106,2666,16492
2023,3,"539","539 - St. Catharines--Niagara",15321,12316,1327,1678,12316,1772,1233,1175,9063,5083,7989,7332,1946,1601,11774
2023,3,"541","541 - Kitchener--Cambridge--Waterloo",12272,9841,1070,1361,9841,1362,1069,1134,7286,3852,6413,5859,1941,1624,8707
2023,3,"543","543 - Brantford",5523,4250,651,622,4250,776,497,401,3405,1717,2871,2652,677,595,4251
2023,3,"550","550 - Guelph",3560,2984,293,283,2984,340,236,424,2188,948,1797,1763,633,463,2464
2023,3,"555","555 - London",17282,13732,1529,2021,13732,1956,1594,1426,10273,5583,8931,8351,2866,2182,12234
2023,3,"559","559 - Windsor",12503,9538,1095,1870,9538,1623,1342,891,7005,4607,6735,5768,1912,1698,8893
2023,3,"568","568 - Barrie",5208,4260,537,411,4260,555,393,540,3160,1508,2674,2534,832,681,3695
2023,3,"580","580 - Greater Sudbury",6252,5110,610,532,5110,698,444,467,3782,2003,3297,2955,827,650,4775
2023,3,"595","595 - Thunder Bay",5014,4195,466,353,4195,488,331,311,3186,1517,2653,2361,586,492,3936
2023,6,"505","505 - Ottawa--Gatineau",25071,20712,2058,2301,20712,2268,2091,1967,14416,8688,13413,11658,3681,3019,18371
2023,6,"521","521 - Kingston",6610,5388,631,591,5388,716,506,561,4114,1935,3404,3206,801,632,5177
2023,6,"529","529 - Peterborough",4909,3943,448,518,3943,547,419,396,3052,1461,2576,2333,592,520,3797
2023,6,"532","532 - Oshawa",10061,8140,1061,860,8140,1068,853,904,6257,2900,5239,4822,1455,1186,7420
2023,6,"535","535 - Toronto",116654,95284,9675,11695,95284,12184,9186,8573,63733,44348,62540,54114,18832,15132,82690
2023,6,"537","537 - Hamilton",22262,17728,2064,2470,17728,2522,2012,1556,12829,7877,11830,10432,3140,2541,16581
2023,6,"539","539 - St. Catharines--Niagara",15258,12265,1351,1642,12265,1762,1231,1171,9038,5049,7942,7316,1979,1520,11759
2023,6,"541","541 - Kitchener--Cambridge--Waterloo",12348,9912,1078,1358,9912,1353,1083,1123,7336,3889,6473,5875,1980,1510,8858
2023,6,"543","543 - Brantford",5530,4271,659,600,4271,752,507,408,3430,1692,2874,2656,720,542,4268
2023,6,"550","550 - Guelph",3557,2962,323,272,2962,355,240,418,2183,956,1788,1769,635,416,2506
2023,6,"555","555 - London",17405,13822,1553,2030,13822,1969,1614,1459,10336,5610,8972,8433,2946,2087,12372
2023,6,"559","559 - Windsor",12524,9554,1104,1866,9554,1616,1354,891,7009,4624,6741,5783,1891,1588,9045
2023,6,"568","568 - Barrie",5244,4300,544,400,4300,547,397,550,3167,1527,2684,2560,836,653,3755
2023,6,"580","580 - Greater Sudbury",6188,5063,611,514,5063,698,427,464,3752,1972,3270,2918,807,611,4770
2023,6,"595","595 - Thunder Bay",5005,4187,464,354,4187,488,330,313,3187,1505,2649,2356,607,450,3948
2023,9,"505","505 - Ottawa--Gatineau",25096,20729,2058,2309,20729,2268,2099,1981,14410,8705,13419,11677,3817,2785,18494
2023,9,"521","521 - Kingston",6588,5380,636,572,5380,711,497,580,4074,1934,3389,3199,815,582,5191
2023,9,"529","529 - Peterborough",4907,3955,441,511,3955,540,412,407,3051,1449,2581,2326,621,471,3815
2023,9,"532","532 - Oshawa",10063,8160,1060,843,8160,1061,842,913,6232,2918,5248,4815,1518,1075,7470
2023,9,"535","535 - Toronto",116560,95364,9628,11568,95364,12066,9130,8607,63600,44353,62462,54098,19353,14124,83083
2023,9,"537","537 - Hamilton",22304,17799,2056,2449,17799,2518,1987,1585,12829,7890,11849,10455,3289,2373,16642
2023,9,"539","539 - St. Catharines--Niagara",15317,12336,1333,1648,12336,1755,1226,1181,9064,5072,7982,7335,2068,1370,11879
2023,9,"541","541 - Kitchener--Cambridge--Waterloo",12352,9952,1080,1320,9952,1333,1067,1145,7333,3874,6453,5899,2054,1435,8863
2023,9,"543","543 - Brantford",5529,4284,657,588,4284,748,497,412,3426,1691,2874,2655,757,505,4267
2023,9,"550","550 - Guelph",3578,2989,321,268,2989,345,244,406,2204,968,1799,1779,671,377,2530
2023,9,"555","555 - London",17540,13967,1549,2024,13967,1962,1611,1494,10410,5636,9055,8485,3111,1947,12482
2023,9,"559","559 - Windsor",12574,9603,1105,1866,9603,1626,1345,902,7036,4636,6747,5827,1963,1498,9113
2023,9,"568","568 - Barrie",5261,4313,554,394,4313,556,392,535,3214,1512,2696,2565,852,600,3809
2023,9,"580","580 - Greater Sudbury",6187,5082,609,496,5082,690,415,459,3730,1998,3277,2910,838,567,4782
2023,9,"595","595 - Thunder Bay",4995,4201,459,335,4201,472,322,316,3177,1502,2641,2354,650,415,3930
2023,12,"505","505 - Ottawa--Gatineau",24965,20629,2045,2291,20629,2263,2073,1983,14334,8648,13367,11598,3931,2629,18405
2023,12,"521","521 - Kingston",6557,5361,636,560,5361,705,491,576,4063,1918,3369,3188,828,544,5185
2023,12,"529","529 - Peterborough",4899,3969,431,499,3969,525,405,402,3047,1450,2578,2321,642,425,3832
2023,12,"532","532 - Oshawa",10105,8188,1069,848,8188,1064,853,921,6245,2939,5276,4829,1590,1001,7514
2023,12,"535","535 - Toronto",116086,94958,9600,11528,94958,12041,9087,8556,63415,44115,62056,54030,19835,13295,82956
2023,12,"537","537 - Hamilton",22294,17807,2059,2428,17807,2506,1981,1589,12867,7838,11837,10457,3402,2219,16673
2023,12,"539","539 - St. Catharines--Niagara",15200,12257,1343,1600,12257,1734,1209,1161,9012,5027,7925,7275,2113,1282,11805
2023,12,"541","541 - Kitchener--Cambridge--Waterloo",12412,10020,1080,1312,10020,1332,1060,1187,7363,3862,6476,5936,2138,1375,8899
2023,12,"543","543 - Brantford",5543,4301,659,583,4301,738,504,409,3442,1692,2902,2641,786,461,4296
2023,12,"550","550 - Guelph",3547,2964,315,268,2964,339,244,409,2195,943,1779,1768,679,374,2494
2023,12,"555","555 - London",17570,13971,1562,2037,13971,1988,1611,1511,10458,5601,9066,8504,3201,1857,12512
2023,12,"559","559 - Windsor",12585,9622,1100,1863,9622,1621,1342,911,7044,4630,6751,5834,2008,1412,9165
2023,12,"568","568 - Barrie",5265,4328,548,389,4328,545,392,521,3232,1512,2707,2558,847,590,3828
2023,12,"580","580 - Greater Sudbury",6201,5105,608,488,5105,684,412,467,3754,1980,3281,2920,896,521,4784
2023,12,"595","595 - Thunder Bay",4966,4184,451,331,4184,466,316,316,3143,1507,2619,2347,671,381,3914
2024,3,"505","505 - Ottawa--Gatineau",25024,20667,2039,2318,20667,2277,2080,1984,14392,8648,13430,11594,4137,2468,18419
2024,3,"521","521 - Kingston",6509,5329,642,538,5329,686,494,575,4039,1895,3332,3177,835,505,5169
2024,3,"529","529 - Peterborough",4916,3974,451,491,3974,530,412,390,3085,1441,2588,2328,658,400,3858
2024,3,"532","532 - Oshawa",10070,8167,1058,845,8167,1064,839,915,6250,2905,5256,4814,1585,977,7508
2024,3,"535","535 - Toronto",116051,94994,9576,11481,94994,12019,9038,8610,63550,43891,62080,53971,20664,12486,82901
2024,3,"537","537 - Hamilton",22355,17886,2066,2403,17886,2495,1974,1611,12910,7834,11882,10473,3564,2062,16729
2024,3,"539","539 - St. Catharines--Niagara",15207,12264,1366,1577,12264,1736,1207,1177,9037,4993,7923,7284,2185,1217,11805
2024,3,"541","541 - Kitchener--Cambridge--Waterloo",12390,9990,1082,1318,9990,1327,1073,1212,7343,3835,6450,5940,2211,1316,8863
2024,3,"543","543 - Brantford",5565,4313,671,581,4313,745,507,423,3460,1682,2899,2666,849,438,4278
2024,3,"550","550 - Guelph",3531,2959,309,263,2959,335,237,407,2181,943,1772,1759,662,367,2502
2024,3,"555","555 - London",17583,13967,1586,2030,13967,1972,1644,1525,10500,5558,9074,8509,3315,1779,12489
2024,3,"559","559 - Windsor",12616,9654,1089,1873,9654,1604,1358,910,7080,4626,6769,5847,2085,1330,9201
2024,3,"568","568 - Barrie",5305,4361,549,395,4361,550,394,527,3288,1490,2734,2571,879,572,3854
2024,3,"580","580 - Greater Sudbury",6200,5111,608,481,5111,680,409,483,3762,1955,3266,2934,930,504,4766
2024,3,"595","595 - Thunder Bay",4946,4157,474,315,4157,474,315,319,3147,1480,2615,2331,703,363,3880
2024,6,"505","505 - Ottawa--Gatineau",24962,20642,2039,2281,20642,2247,2073,1973,14366,8623,13386,11576,4264,2326,18372
2024,6,"521","521 - Kingston",6507,5340,642,525,5340,679,488,577,4054,1876,3337,3170,867,494,5146
2024,6,"529","529 - Peterborough",4897,3968,444,485,3968,519,410,391,3078,1428,2582,2315,679,399,3819
2024,6,"532","532 - Oshawa",10040,8162,1057,821,8162,1047,831,915,6226,2899,5248,4792,1613,939,7488
2024,6,"535","535 - Toronto",116361,95317,9651,11393,95317,12030,9014,8802,63619,43940,62223,54138,21810,11763,82788
2024,6,"537","537 - Hamilton",22207,17795,2067,2345,17795,2453,1959,1605,12821,7781,11810,10397,3643,1934,16630
2024,6,"539","539 - St. Catharines--Niagara",15258,12336,1382,1540,12336,1719,1203,1183,9080,4995,7937,7321,2338,1162,11758
2024,6,"541","541 - Kitchener--Cambridge--Waterloo",12418,10023,1081,1314,10023,1323,1072,1234,7359,3825,6449,5969,2236,1273,8909
2024,6,"543","543 - Brantford",5556,4339,664,553,4339,713,504,430,3479,1647,2895,2661,904,407,4245
2024,6,"550","550 - Guelph",3556,2985,305,266,2985,332,239,400,2200,956,1791,1765,674,373,2509
2024,6,"555","555 - London",17656,14019,1611,2026,14019,1983,1654,1566,10515,5575,9107,8549,3454,1761,12441
2024,6,"559","559 - Windsor",12653,9702,1085,1866,9702,1596,1355,916,7070,4667,6791,5862,2133,1255,9265
2024,6,"568","568 - Barrie",5323,4394,552,377,4394,556,373,531,3297,1495,2727,2596,937,540,3846
2024,6,"580","580 - Greater Sudbury",6151,5096,603,452,5096,646,409,495,3733,1923,3225,2926,945,501,4705
2024,6,"595","595 - Thunder Bay",4930,4144,470,316,4144,467,319,319,3147,1464,2592,2338,743,345,3842
2024,9,"505","505 - Ottawa--Gatineau",25065,20738,2027,2300,20738,2242,2085,1984,14439,8642,13414,11651,4353,2229,18483
2024,9,"521","521 - Kingston",6474,5305,646,523,5305,677,492,550,4064,1860,3314,3160,853,470,5151
2024,9,"529","529 - Peterborough",4909,3981,453,475,3981,518,410,377,3099,1433,2597,2312,675,393,3841
2024,9,"532","532 - Oshawa",10076,8196,1057,823,8196,1044,836,908,6261,2907,5301,4775,1637,899,7540
2024,9,"535","535 - Toronto",116926,95754,9708,11464,95754,12090,9082,8862,64104,43960,62576,54350,22571,11046,83309
2024,9,"537","537 - Hamilton",22278,17836,2097,2345,17836,2477,1965,1592,12930,7756,11850,10428,3752,1870,16656
2024,9,"539","539 - St. Catharines--Niagara",15305,12383,1402,1520,12383,1716,1206,1166,9121,5018,7946,7359,2399,1122,11784
2024,9,"541","541 - Kitchener--Cambridge--Waterloo",12516,10109,1088,1319,10109,1322,1085,1229,7435,3852,6520,5996,2305,1206,9005
2024,9,"543","543 - Brantford",5600,4379,648,573,4379,715,506,442,3499,1659,2914,2686,964,365,4271
2024,9,"550","550 - Guelph",3581,3011,302,268,3011,335,235,391,2230,960,1809,1772,671,358,2552
2024,9,"555","555 - London",17802,14123,1637,2042,14123,2007,1672,1549,10678,5575,9180,8622,3572,1682,12548
2024,9,"559","559 - Windsor",12750,9755,1106,1889,9755,1613,1382,922,7127,4701,6839,5911,2225,1201,9324
2024,9,"568","568 - Barrie",5346,4405,567,374,4405,551,390,533,3318,1495,2742,2604,978,502,3866
2024,9,"580","580 - Greater Sudbury",6174,5126,597,451,5126,636,412,514,3726,1934,3237,2937,971,466,4737
2024,9,"595","595 - Thunder Bay",4926,4134,477,315,4134,471,321,325,3146,1455,2584,2342,759,335,3832
2024,12,"505","505 - Ottawa--Gatineau",25203,20824,2038,2341,20824,2249,2130,1983,14557,8663,13462,11741,4543,2090,18570
2024,12,"521","521 - Kingston",6503,5331,645,527,5331,675,497,555,4084,1864,3339,3164,889,457,5157
2024,12,"529","529 - Peterborough",4906,3980,458,468,3980,510,416,382,3102,1422,2591,2315,704,357,3845
2024,12,"532","532 - Oshawa",10071,8189,1068,814,8189,1040,842,898,6287,2886,5286,4785,1705,853,7513
2024,12,"535","535 - Toronto",117324,96017,9806,11501,96017,12189,9118,8942,64409,43973,62851,54473,23815,10252,83257
2024,12,"537","537 - Hamilton",22361,17877,2123,2361,17877,2477,2007,1627,12991,7743,11895,10466,3883,1815,16663
2024,12,"539","539 - St. Catharines--Niagara",15454,12482,1421,1551,12482,1740,1232,1215,9227,5012,8027,7427,2550,1083,11821
2024,12,"541","541 - Kitchener--Cambridge--Waterloo",12595,10171,1102,1322,10171,1355,1069,1228,7516,3851,6554,6041,2391,1168,9036
2024,12,"543","543 - Brantford",5593,4397,646,550,4397,714,482,453,3478,1662,2916,2677,994,355,4244
2024,12,"550","550 - Guelph",3589,3007,317,265,3007,337,245,373,2256,960,1810,1779,692,333,2564
2024,12,"555","555 - London",17999,14281,1675,2043,14281,2027,1691,1578,10837,5584,9272,8727,3756,1603,12640
2024,12,"559","559 - Windsor",12810,9776,1126,1908,9776,1629,1405,916,7190,4704,6880,5930,2322,1124,9364
2024,12,"568","568 - Barrie",5342,4396,569,377,4396,551,395,527,3331,1484,2728,2614,996,467,3879
2024,12,"580","580 - Greater Sudbury",6207,5169,598,440,5169,638,400,505,3768,1934,3258,2949,1004,442,4761
2024,12,"595","595 - Thunder Bay",4923,4134,480,309,4134,467,322,331,3144,1448,2572,2351,790,327,3806
2025,3,"505","505 - Ottawa--Gatineau",25240,20837,2044,2359,20837,2261,2142,1993,14568,8679,13482,11758,4609,2000,18631
2025,3,"521","521 - Kingston",6516,5345,644,527,5345,659,512,557,4098,1861,3352,3164,916,422,5178
2025,3,"529","529 - Peterborough",4909,3978,466,465,3978,507,424,383,3129,1397,2593,2316,731,342,3836
2025,3,"532","532 - Oshawa",10114,8213,1080,821,8213,1050,851,919,6342,2853,5296,4818,1749,834,7531
2025,3,"535","535 - Toronto",117547,96220,9803,11524,96220,12184,9143,9022,64764,43761,62929,54618,24441,9984,83122
2025,3,"537","537 - Hamilton",22471,17992,2119,2360,17992,2475,2004,1669,13082,7720,11961,10510,4019,1760,16692
2025,3,"539","539 - St. Catharines--Niagara",15513,12550,1417,1546,12550,1734,1229,1224,9294,4995,8077,7436,2682,1064,11767
2025,3,"541","541 - Kitchener--Cambridge--Waterloo",12709,10274,1096,1339,10274,1356,1079,1208,7615,3886,6627,6082,2439,1112,9158
2025,3,"543","543 - Brantford",5638,4435,651,552,4435,710,493,462,3518,1658,2948,2690,1020,358,4260
2025,3,"550","550 - Guelph",3591,3005,317,269,3005,339,247,366,2276,949,1809,1782,692,331,2568
2025,3,"555","555 - London",18103,14363,1673,2067,14363,2021,1719,1586,10933,5584,9312,8791,3783,1610,12710
2025,3,"559","559 - Windsor",12809,9759,1137,1913,9759,1652,1398,915,7222,4672,6898,5911,2332,1116,9361
2025,3,"568","568 - Barrie",5342,4417,558,367,4417,531,394,503,3368,1471,2721,2621,993,471,3878
2025,3,"580","580 - Greater Sudbury",6199,5160,597,442,5160,634,405,506,3783,1910,3240,2959,999,449,4751
2025,3,"595","595 - Thunder Bay",4929,4134,489,306,4134,467,328,329,3156,1444,2572,2357,805,316,3808
2025,6,"505","505 - Ottawa--Gatineau",25074,20745,2032,2297,20745,2214,2115,2000,14454,8620,13392,11682,4646,1971,18457
2025,6,"521","521 - Kingston",6483,5331,637,515,5331,646,506,561,4080,1842,3340,3143,940,432,5111
2025,6,"529","529 - Peterborough",4885,3969,459,457,3969,481,435,385,3130,1370,2584,2301,780,325,3780
2025,6,"532","532 - Oshawa",10142,8247,1089,806,8247,1048,847,941,6335,2866,5322,4820,1802,823,7517
2025,6,"535","535 - Toronto",117149,95987,9805,11357,95987,12118,9044,9116,64482,43551,62759,54390,25162,9820,82167
2025,6,"537","537 - Hamilton",22309,17877,2120,2312,17877,2445,1987,1706,12890,7713,11861,10448,4151,1638,16520
2025,6,"539","539 - St. Catharines--Niagara",15453,12536,1428,1489,12536,1700,1217,1216,9250,4987,8043,7410,2785,1037,11631
2025,6,"541","541 - Kitchener--Cambridge--Waterloo",12645,10246,1088,1311,10246,1329,1070,1203,7538,3904,6565,6080,2481,1091,9073
2025,6,"543","543 - Brantford",5630,4452,659,519,4452,679,499,461,3509,1660,2948,2682,1055,350,4225
2025,6,"550","550 - Guelph",3577,2988,321,268,2988,333,256,347,2278,952,1791,1786,692,330,2555
2025,6,"555","555 - London",18125,14412,1680,2033,14412,1998,1715,1588,10943,5594,9273,8852,3895,1592,12638
2025,6,"559","559 - Windsor",12708,9691,1144,1873,9691,1629,1388,899,7204,4605,6830,5878,2385,1077,9246
2025,6,"568","568 - Barrie",5330,4412,549,369,4412,532,386,507,3349,1474,2711,2619,1010,480,3840
2025,6,"580","580 - Greater Sudbury",6160,5144,591,425,5144,609,407,504,3756,1900,3225,2935,994,441,4725
2025,6,"595","595 - Thunder Bay",4913,4122,491,300,4122,456,335,322,3145,1446,2558,2355,856,310,3747
2025,9,"505","505 - Ottawa--Gatineau",25165,20797,2043,2325,20797,2252,2116,1987,14574,8604,13420,11745,4733,2017,18415
2025,9,"521","521 - Kingston",6535,5387,627,521,5387,632,516,576,4082,1877,3347,3188,966,461,5108
2025,9,"529","529 - Peterborough",4925,4001,467,457,4001,495,429,399,3156,1370,2601,2324,822,324,3779
2025,9,"532","532 - Oshawa",10201,8292,1097,812,8292,1063,846,958,6373,2870,5360,4841,1850,876,7475
2025,9,"535","535 - Toronto",117846,96536,9814,11496,96536,12225,9085,9228,64911,43707,63202,54644,25902,10021,81923
2025,9,"537","537 - Hamilton",22493,18014,2129,2350,18014,2462,2017,1709,13043,7741,11973,10520,4303,1674,16516
2025,9,"539","539 - St. Catharines--Niagara",15576,12617,1443,1516,12617,1729,1230,1231,9372,4973,8095,7481,2895,1091,11590
2025,9,"541","541 - Kitchener--Cambridge--Waterloo",12736,10315,1082,1339,10315,1329,1092,1196,7625,3915,6606,6130,2507,1107,9122
2025,9,"543","543 - Brantford",5677,4475,667,535,4475,692,510,472,3527,1678,2961,2716,1085,363,4229
2025,9,"550","550 - Guelph",3625,3026,324,275,3026,346,253,352,2302,971,1813,1812,692,371,2562
2025,9,"555","555 - London",18395,14610,1718,2067,14610,2012,1773,1646,11155,5594,9445,8950,4012,1698,12685
2025,9,"559","559 - Windsor",12824,9789,1145,1890,9789,1646,1389,901,7275,4648,6914,5910,2430,1102,9292
2025,9,"568","568 - Barrie",5382,4459,560,363,4459,535,388,506,3421,1455,2734,2648,1045,477,3860
2025,9,"580","580 - Greater Sudbury",6158,5123,590,445,5123,632,403,501,3782,1875,3213,2945,987,472,4699
2025,9,"595","595 - Thunder Bay",4938,4134,499,305,4134,464,340,314,3149,1475,2569,2369,860,320,3758
2025,12,"505","505 - Ottawa--Gatineau",25218,20842,2057,2319,20842,2261,2115,2024,14614,8580,13465,11753,4722,2113,18383
2025,12,"521","521 - Kingston",6593,5433,636,524,5433,641,519,580,4133,1880,3396,3197,985,473,5135
2025,12,"529","529 - Peterborough",4947,4000,480,467,4000,504,443,398,3185,1364,2616,2331,823,349,3775
2025,12,"532","532 - Oshawa",10203,8292,1098,813,8292,1058,853,961,6406,2836,5356,4847,1878,893,7432
2025,12,"535","535 - Toronto",118078,96759,9752,11567,96759,12263,9056,9301,65108,43669,63348,54730,25891,10515,81672
2025,12,"537","537 - Hamilton",22558,18046,2136,2376,18046,2462,2050,1705,13159,7694,12013,10545,4304,1806,16448
2025,12,"539","539 - St. Catharines--Niagara",15614,12631,1445,1538,12631,1740,1243,1237,9411,4966,8097,7517,2924,1134,11556
2025,12,"541","541 - Kitchener--Cambridge--Waterloo",12735,10334,1081,1320,10334,1310,1091,1212,7618,3905,6599,6136,2522,1152,9061
2025,12,"543","543 - Brantford",5665,4463,662,540,4463,688,514,471,3532,1662,2945,2720,1060,395,4210
2025,12,"550","550 - Guelph",3668,3062,325,281,3062,347,259,358,2314,996,1834,1834,685,410,2573
2025,12,"555","555 - London",18433,14590,1750,2093,14590,2039,1804,1679,11199,5555,9469,8964,4024,1771,12638
2025,12,"559","559 - Windsor",12829,9806,1133,1890,9806,1636,1387,930,7317,4582,6888,5941,2419,1162,9248
2025,12,"568","568 - Barrie",5450,4507,572,371,4507,532,411,528,3483,1439,2767,2683,1082,483,3885
2025,12,"580","580 - Greater Sudbury",6142,5135,579,428,5135,614,393,511,3803,1828,3231,2911,982,504,4656
2025,12,"595","595 - Thunder Bay",4909,4106,503,300,4106,464,339,308,3144,1457,2564,2345,870,331,3708
2026,3,"505","505 - Ottawa--Gatineau",25195,20829,2048,2318,20829,2265,2101,2025,14656,8514,13461,11734,4813,2180,18202
2026,3,"521","521 - Kingston",6610,5466,627,517,5466,637,507,601,4161,1848,3397,3213,1013,504,5093
2026,3,"529","529 - Peterborough",4993,4033,489,471,4033,508,452,411,3222,1360,2628,2365,860,356,3777
2026,3,"532","532 - Oshawa",10299,8374,1109,816,8374,1058,867,999,6457,2843,5427,4872,1943,927,7429
2026,3,"535","535 - Toronto",118210,96992,9719,11499,96992,12223,8995,9483,65288,43439,63464,54746,26307,10786,81117
2026,3,"537","537 - Hamilton",22579,18104,2109,2366,18104,2428,2047,1745,13198,7636,12023,10556,4300,1910,16369
2026,3,"539","539 - St. Catharines--Niagara",15589,12633,1430,1526,12633,1717,1239,1248,9433,4908,8107,7482,2969,1206,11414
2026,3,"541","541 - Kitchener--Cambridge--Waterloo",12826,10419,1095,1312,10419,1314,1093,1265,7673,3888,6630,6196,2608,1178,9040
2026,3,"543","543 - Brantford",5665,4486,659,520,4486,665,514,491,3516,1658,2945,2720,1082,411,4172
2026,3,"550","550 - Guelph",3692,3092,327,273,3092,342,258,374,2312,1006,1851,1841,715,404,2573
2026,3,"555","555 - London",18517,14658,1756,2103,14658,2046,1813,1687,11317,5513,9538,8979,4120,1771,12626
2026,3,"559","559 - Windsor",12794,9800,1122,1872,9800,1610,1384,923,7319,4552,6883,5911,2421,1166,9207
2026,3,"568","568 - Barrie",5494,4531,578,385,4531,552,411,546,3510,1438,2783,2711,1127,473,3894
2026,3,"580","580 - Greater Sudbury",6105,5103,576,426,5103,608,394,530,3768,1807,3206,2899,985,518,4602
2026,3,"595","595 - Thunder Bay",4896,4116,490,290,4116,451,329,310,3162,1424,2562,2334,874,354,3668
